0.000000000000000000e+00,3.759475369902176567e-11
2.000000000000000111e-01,2.435262824729278464e-10
4.000000000000000222e-01,3.609553211880722756e-10
6.000000000000000888e-01,3.549646687694973934e-10
8.000000000000000444e-01,3.069139387079644621e-10
1.000000000000000000e+00,2.790537523278402432e-10
1.200000000000000178e+00,2.528037779114811201e-10
1.400000000000000133e+00,2.419097699934980028e-10
1.600000000000000089e+00,2.290552469919049372e-10
1.800000000000000044e+00,2.117875042007000275e-10
2.000000000000000000e+00,1.932866228182561485e-10
2.200000000000000178e+00,1.971367236119903055e-10
2.400000000000000355e+00,1.900929968989828467e-10
2.600000000000000089e+00,1.888049161458127401e-10
2.800000000000000266e+00,1.832500123866154240e-10
3.000000000000000000e+00,1.725520420992054937e-10
3.200000000000000178e+00,1.618338379971717700e-10
3.400000000000000355e+00,1.616383416003230877e-10
3.600000000000000089e+00,1.584406356114342884e-10
3.800000000000000266e+00,1.554358863842253413e-10
4.000000000000000000e+00,1.623525619498522587e-10
4.200000000000000178e+00,1.587708298167456178e-10
4.400000000000000355e+00,1.593508797137488386e-10
4.600000000000000533e+00,1.603155663776334450e-10
4.800000000000000711e+00,1.551104106267686689e-10
5.000000000000000000e+00,1.577821900911047237e-10
5.200000000000000178e+00,1.710367403262580410e-10
5.400000000000000355e+00,1.709228730772949234e-10
5.600000000000000533e+00,1.744028810257702844e-10
5.800000000000000711e+00,1.817188483022036394e-10
6.000000000000000000e+00,1.999494320115147161e-10
6.200000000000000178e+00,2.043544222729565263e-10
6.400000000000000355e+00,2.066801174649413042e-10
6.600000000000000533e+00,2.064319271077863505e-10
6.800000000000000711e+00,2.103364704630905635e-10
7.000000000000000000e+00,2.072801791319633935e-10
7.200000000000000178e+00,2.018385736324290747e-10
7.400000000000000355e+00,1.982765340802217224e-10
7.600000000000000533e+00,1.838143803833958145e-10
7.800000000000000711e+00,1.767137269848007008e-10
8.000000000000000000e+00,1.878838612467959024e-10
8.200000000000001066e+00,1.868745297395335569e-10
8.400000000000000355e+00,1.696072171597506895e-10
8.599999999999999645e+00,1.921167391838451977e-10
8.800000000000000711e+00,1.948984723609825664e-10
9.000000000000000000e+00,1.961164841635110179e-10
9.200000000000001066e+00,1.963365442447795317e-10
9.400000000000000355e+00,1.674269056728405758e-10
9.600000000000001421e+00,1.732157195455386045e-10
9.800000000000000711e+00,1.843732250206286949e-10
1.000000000000000000e+01,2.533966370066309537e-10
1.020000000000000107e+01,1.729543036566028036e-10
1.040000000000000036e+01,1.361547818934383258e-10
1.060000000000000142e+01,1.181429259977662127e-10
1.080000000000000071e+01,1.139182637110991436e-10
1.100000000000000000e+01,1.104419680708623730e-10
1.120000000000000107e+01,1.055644460734583845e-10
1.140000000000000036e+01,1.203938893024059098e-10
1.160000000000000142e+01,1.180349429308336084e-10
1.180000000000000071e+01,1.215673117727078534e-10
1.200000000000000000e+01,1.152692177819325536e-10
1.220000000000000107e+01,1.072672020652198910e-10
1.240000000000000036e+01,1.043949995893633798e-10
1.260000000000000142e+01,1.063490059904914631e-10
1.280000000000000071e+01,1.046470965437862333e-10
1.300000000000000000e+01,1.022917237025744441e-10
1.320000000000000107e+01,9.416897817082769961e-11
1.340000000000000036e+01,8.945096746648673047e-11
1.360000000000000142e+01,9.628091379720871146e-11
1.380000000000000071e+01,9.001804163188964480e-11
1.400000000000000000e+01,9.114794335962628224e-11
1.420000000000000107e+01,9.068424483560377780e-11
1.440000000000000036e+01,8.059991563058588326e-11
1.460000000000000142e+01,8.643830096133342522e-11
1.480000000000000071e+01,8.756849412261402676e-11
1.500000000000000000e+01,8.845824767123033894e-11
1.520000000000000107e+01,8.585231137114845978e-11
1.540000000000000036e+01,8.073763185789673003e-11
1.560000000000000142e+01,8.494045050655429918e-11
1.580000000000000071e+01,9.529296102206430419e-11
1.600000000000000000e+01,9.278829093961604713e-11
1.619999999999999929e+01,9.249163240854230139e-11
1.640000000000000213e+01,8.759660358181875495e-11
1.660000000000000142e+01,7.872311136303267176e-11
1.680000000000000071e+01,8.132162304663737018e-11
1.700000000000000000e+01,7.890423037171245824e-11
1.719999999999999929e+01,7.954997771619787272e-11
1.740000000000000213e+01,8.341387996990690112e-11
1.760000000000000142e+01,7.797090056937960867e-11
1.780000000000000071e+01,8.085885433439798931e-11
1.800000000000000000e+01,8.499932008243504811e-11
1.819999999999999929e+01,8.182276384216535803e-11
1.840000000000000213e+01,8.211011037762006026e-11
1.860000000000000142e+01,8.152391955951188152e-11
1.880000000000000071e+01,7.909899818470123023e-11
1.900000000000000000e+01,7.982035171716361788e-11
1.920000000000000284e+01,9.067718798050350415e-11
1.940000000000000213e+01,8.968960296673600396e-11
1.960000000000000142e+01,9.564650460536228138e-11
1.980000000000000071e+01,1.072824537540206791e-10
2.000000000000000000e+01,1.443453828686713791e-10
2.020000000000000284e+01,8.492952868754954920e-11
2.040000000000000213e+01,7.165305848655378895e-11
2.060000000000000142e+01,6.433075599998616667e-11
2.080000000000000071e+01,6.764894200372850719e-11
2.100000000000000000e+01,6.834251220499965029e-11
2.120000000000000284e+01,7.268159685214214960e-11
2.140000000000000213e+01,6.869674967768801821e-11
2.160000000000000142e+01,7.081468050840200590e-11
2.180000000000000071e+01,7.895097076104917733e-11
2.200000000000000000e+01,8.125262268565691670e-11
2.220000000000000284e+01,7.847433813878978981e-11
2.240000000000000213e+01,8.014272578904524380e-11
2.260000000000000142e+01,8.607793644532790722e-11
2.280000000000000071e+01,8.169322163187331398e-11
2.300000000000000000e+01,7.962479287026980046e-11
2.320000000000000284e+01,8.143941077065619538e-11
2.340000000000000213e+01,7.971108495485879075e-11
2.360000000000000142e+01,8.277855484406515529e-11
2.380000000000000071e+01,7.607391105945993104e-11
2.400000000000000000e+01,8.014876262674164309e-11
2.420000000000000284e+01,8.645614085756037070e-11
2.440000000000000213e+01,8.485089714183047249e-11
2.460000000000000142e+01,9.070046103065720899e-11
2.480000000000000071e+01,7.886149372415829362e-11
2.500000000000000000e+01,8.001360685128133809e-11
2.520000000000000284e+01,7.715541400221681556e-11
2.540000000000000213e+01,7.689122949461335566e-11
2.560000000000000142e+01,7.951753838719710643e-11
2.580000000000000071e+01,8.163065362554178250e-11
2.600000000000000000e+01,8.543511037517603768e-11
2.620000000000000284e+01,8.148859365064708982e-11
2.640000000000000213e+01,7.699108017789058067e-11
2.660000000000000142e+01,7.470390278596639178e-11
2.680000000000000071e+01,7.932565715407235984e-11
2.700000000000000000e+01,7.733307744173245624e-11
2.720000000000000284e+01,7.761769005298901902e-11
2.740000000000000213e+01,7.271512558748582933e-11
2.760000000000000142e+01,6.795887463884042745e-11
2.780000000000000071e+01,6.477930691861644164e-11
2.800000000000000000e+01,6.448047651375077294e-11
2.820000000000000284e+01,6.588402740037579974e-11
2.840000000000000213e+01,6.562937693299630837e-11
2.860000000000000142e+01,7.157208853358909550e-11
2.880000000000000071e+01,7.494119214079830726e-11
2.900000000000000000e+01,7.292909331990671262e-11
2.920000000000000284e+01,7.271711705003625070e-11
2.940000000000000213e+01,7.737779167404923442e-11
2.960000000000000142e+01,6.968601390378026395e-11
2.980000000000000071e+01,7.153384135039075886e-11
3.000000000000000000e+01,1.002447500009218118e-10
3.020000000000000284e+01,7.701204951526818832e-11
3.040000000000000213e+01,6.397469359820107115e-11
3.060000000000000142e+01,6.334867352908446492e-11
3.080000000000000071e+01,6.864694229724577212e-11
3.100000000000000000e+01,7.005811902827119297e-11
3.120000000000000284e+01,7.086677078493863746e-11
3.140000000000000213e+01,8.467383044719056784e-11
3.160000000000000142e+01,9.015518193100646727e-11
3.180000000000000071e+01,7.864756068620692986e-11
3.200000000000000000e+01,6.919452510967261105e-11
3.220000000000000284e+01,7.191124085093036911e-11
3.239999999999999858e+01,7.433408055756984822e-11
3.260000000000000142e+01,7.225741532890239682e-11
3.280000000000000426e+01,7.224670861560866797e-11
3.300000000000000000e+01,7.275587771138347648e-11
3.320000000000000284e+01,7.040773519761955868e-11
3.339999999999999858e+01,6.645817923756069945e-11
3.360000000000000142e+01,6.527419577073700907e-11
3.380000000000000426e+01,6.913242894812654527e-11
3.400000000000000000e+01,6.652248890626211164e-11
3.420000000000000284e+01,6.280778674927489647e-11
3.439999999999999858e+01,5.386531845563702348e-11
3.460000000000000142e+01,5.592066046333776796e-11
3.480000000000000426e+01,5.770922281711499124e-11
3.500000000000000000e+01,5.243486894679350030e-11
3.520000000000000284e+01,5.427715915606867725e-11
3.539999999999999858e+01,5.357910989878256203e-11
3.560000000000000142e+01,6.016029341360251692e-11
3.580000000000000426e+01,7.946799468472320882e-11
3.600000000000000000e+01,9.246031024146006416e-11
3.620000000000000284e+01,8.722067512678677303e-11
3.639999999999999858e+01,7.560554959873400094e-11
3.660000000000000142e+01,7.052590456080309878e-11
3.680000000000000426e+01,6.683110315153228953e-11
3.700000000000000000e+01,6.020433457321061610e-11
3.720000000000000284e+01,6.112306494276964486e-11
3.739999999999999858e+01,6.012571690527934720e-11
3.760000000000000142e+01,6.052171958037533273e-11
3.780000000000000426e+01,5.921213519499701761e-11
3.800000000000000000e+01,5.861799240447496118e-11
3.820000000000000284e+01,5.672930875055826050e-11
3.840000000000000568e+01,5.603728245318073675e-11
3.860000000000000142e+01,5.344190021072670049e-11
3.880000000000000426e+01,5.286138540783191786e-11
3.900000000000000000e+01,5.511759798570992075e-11
3.920000000000000284e+01,5.350401718895447800e-11
3.940000000000000568e+01,5.879628034444195350e-11
3.960000000000000142e+01,5.582723172636860909e-11
3.980000000000000426e+01,5.798969290871092142e-11
4.000000000000000000e+01,6.261176993538342117e-11
4.020000000000000284e+01,5.941862973868339282e-11
4.040000000000000568e+01,5.850863543654938326e-11
4.060000000000000142e+01,5.181399406750664127e-11
4.080000000000000426e+01,5.072913270010026565e-11
4.100000000000000000e+01,5.247062853652728620e-11
4.120000000000000284e+01,5.547868761612839705e-11
4.140000000000000568e+01,4.964105168592247708e-11
4.160000000000000142e+01,4.709366924204871907e-11
4.180000000000000426e+01,4.805541728436502069e-11
4.200000000000000000e+01,4.859657815048379348e-11
4.220000000000000284e+01,4.577970988406399044e-11
4.240000000000000568e+01,4.958285865219735911e-11
4.260000000000000142e+01,4.585820959079889292e-11
4.280000000000000426e+01,4.633064765169336852e-11
4.300000000000000000e+01,5.132348365743943930e-11
4.320000000000000284e+01,5.293206498113711689e-11
4.340000000000000568e+01,4.793319213769464682e-11
4.360000000000000142e+01,5.438073602537230045e-11
4.380000000000000426e+01,5.767670022138737806e-11
4.400000000000000000e+01,5.710467515518402593e-11
4.420000000000000284e+01,5.568109168185841895e-11
4.440000000000000568e+01,5.514110348880940649e-11
4.460000000000000142e+01,4.560390606811459691e-11
4.480000000000000426e+01,4.186044566534263822e-11
4.500000000000000000e+01,4.571921660700972723e-11
4.520000000000000284e+01,4.725165050900592689e-11
4.540000000000000568e+01,4.417295002001608850e-11
4.560000000000000142e+01,4.789261348614459735e-11
4.580000000000000426e+01,7.321142997396279384e-11
4.600000000000000000e+01,8.462870682013345913e-11
4.620000000000000284e+01,7.191332251910154127e-11
4.640000000000000568e+01,6.070658559176322910e-11
4.660000000000000142e+01,4.949540430287946435e-11
4.680000000000000426e+01,4.648929852191230339e-11
4.700000000000000000e+01,4.289712335348028205e-11
4.720000000000000284e+01,3.908769488636387734e-11
4.740000000000000568e+01,3.863767639167292600e-11
4.760000000000000142e+01,3.189333172559649654e-11
4.780000000000000426e+01,2.698895273933743510e-11
4.800000000000000000e+01,2.426023444634939352e-11
4.820000000000000284e+01,1.809201573277352537e-11
4.840000000000000568e+01,1.329443239522776210e-11
4.860000000000000142e+01,1.161892543982689929e-11
4.880000000000000426e+01,9.326455406577505158e-12
4.900000000000000000e+01,6.469074841780608764e-12
4.920000000000000284e+01,4.436410440400440081e-12
4.940000000000000568e+01,2.523797143494377337e-12
4.960000000000000142e+01,9.828767574132646345e-13
4.980000000000000426e+01,3.212950467745140370e-13
5.000000000000000000e+01,1.338659950033890822e-13
5.020000000000000284e+01,4.526979377299233942e-13
5.040000000000000568e+01,1.332464954345580210e-12
5.060000000000000142e+01,2.804652560542408857e-12
5.080000000000000426e+01,4.598139143746626800e-12
5.100000000000000000e+01,6.037826922461464463e-12
5.120000000000000284e+01,8.873322215885437458e-12
5.140000000000000568e+01,1.146608502589074874e-11
5.160000000000000142e+01,1.278251376274353035e-11
5.180000000000000426e+01,1.555798025132393292e-11
5.200000000000000000e+01,1.774352886840802057e-11
5.220000000000000284e+01,1.967538285074788007e-11
5.240000000000000568e+01,2.299981385900373709e-11
5.260000000000000142e+01,2.406979129898623171e-11
5.280000000000000426e+01,2.696447752581487833e-11
5.300000000000000000e+01,2.746288960131515466e-11
5.320000000000000284e+01,3.025790382138460188e-11
5.340000000000000568e+01,3.498086542652600883e-11
5.360000000000000142e+01,3.312193574966926235e-11
5.380000000000000426e+01,3.588239427809725157e-11
5.400000000000000000e+01,4.253968358125526095e-11
5.420000000000000284e+01,6.508718564113280536e-11
5.440000000000000568e+01,1.506322566680040609e-10
5.460000000000000142e+01,2.404200727390559678e-10
5.480000000000000426e+01,2.586811875815442363e-10
5.500000000000000000e+01,2.448844738101030316e-10
5.520000000000000284e+01,2.973395696326264215e-10
5.540000000000000568e+01,3.225389677563583746e-10
5.560000000000000142e+01,5.410044634501787186e-10
5.580000000000000426e+01,1.112835268379797071e-09
5.600000000000000000e+01,1.501012203419804791e-09
5.620000000000000284e+01,1.097095303492778839e-09
5.640000000000000568e+01,3.858570407633266086e-10
5.660000000000000142e+01,3.275086035703367315e-10
5.680000000000000426e+01,3.932739689460618138e-10
5.700000000000000000e+01,3.974335305301224253e-10
5.720000000000000284e+01,2.881529459486387168e-10
5.740000000000000568e+01,2.204308957587386431e-10
5.760000000000000142e+01,2.233760260095252193e-10
5.780000000000000426e+01,1.832480833741101378e-10
5.800000000000000000e+01,1.188494025416986233e-10
5.820000000000000284e+01,1.077148231720670424e-10
5.840000000000000568e+01,1.020342213498004469e-10
5.860000000000000142e+01,9.327832950489778341e-11
5.880000000000000426e+01,8.420485836380109390e-11
5.900000000000000000e+01,6.994899104384444399e-11
5.920000000000000284e+01,6.196705648608968886e-11
5.940000000000000568e+01,5.060061397665904792e-11
5.960000000000000142e+01,3.724527630755147811e-11
5.980000000000000426e+01,3.507266352342774951e-11
6.000000000000000000e+01,3.394158218372744784e-11
6.020000000000000284e+01,2.984948746509452633e-11
6.040000000000000568e+01,3.416915014819998930e-11
6.060000000000000142e+01,3.311716526011032613e-11
6.080000000000000426e+01,3.006271967476159546e-11
6.100000000000000000e+01,2.984749600254410495e-11
6.120000000000000284e+01,3.192416817010546026e-11
6.140000000000000568e+01,3.100299530989225616e-11
6.160000000000000142e+01,3.076578228289328365e-11
6.180000000000000426e+01,2.839479519567422727e-11
6.200000000000000000e+01,2.881165098167492999e-11
6.220000000000000284e+01,3.090745367972935753e-11
6.240000000000000568e+01,2.903902812656511401e-11
6.260000000000000142e+01,2.966734843901086549e-11
6.280000000000000426e+01,3.017640304303625953e-11
6.300000000000000000e+01,2.954848518643693467e-11
6.320000000000000284e+01,3.273428403338662918e-11
6.340000000000000568e+01,3.297610795538474804e-11
6.360000000000000142e+01,3.119929661843379165e-11
6.380000000000000426e+01,3.155917888131298810e-11
6.400000000000000000e+01,3.039533555404538845e-11
6.420000000000000284e+01,3.515704047329926141e-11
6.440000000000000568e+01,3.469704731862144342e-11
6.460000000000000853e+01,3.316975513700803901e-11
6.479999999999999716e+01,4.365072539536107854e-11
6.500000000000000000e+01,5.185997464796088252e-11
6.520000000000000284e+01,5.130165042777079520e-11
6.540000000000000568e+01,4.706916106878011874e-11
6.560000000000000853e+01,4.689144558756019876e-11
6.579999999999999716e+01,5.407694084191838613e-11
6.600000000000000000e+01,5.034710842677370124e-11
6.620000000000000284e+01,4.640682976786436598e-11
6.640000000000000568e+01,3.974909984494345849e-11
6.660000000000000853e+01,3.334854267733611266e-11
6.679999999999999716e+01,2.836182504128981208e-11
6.700000000000000000e+01,2.763613123069053046e-11
6.720000000000000284e+01,2.718034304571848025e-11
6.740000000000000568e+01,2.790184749912327788e-11
6.760000000000000853e+01,2.884546421166866992e-11
6.779999999999999716e+01,2.885927954943134921e-11
6.800000000000000000e+01,3.018887917427548473e-11
6.820000000000000284e+01,2.848077329531406576e-11
6.840000000000000568e+01,2.486609529395167328e-11
6.860000000000000853e+01,2.483531262587046484e-11
6.879999999999999716e+01,2.592502948428609955e-11
6.900000000000000000e+01,2.581797622913661883e-11
6.920000000000000284e+01,2.449417925431962573e-11
6.940000000000000568e+01,2.314796097857563240e-11
6.960000000000000853e+01,2.157166979765978709e-11
6.979999999999999716e+01,2.261378931334157016e-11
7.000000000000000000e+01,2.627500821084094440e-11
7.020000000000000284e+01,2.100546646344181312e-11
7.040000000000000568e+01,2.157356411569555377e-11
7.060000000000000853e+01,2.253523583017891241e-11
7.079999999999999716e+01,2.070801342901607001e-11
7.100000000000000000e+01,2.110186678172532027e-11
7.120000000000000284e+01,2.216229803841951451e-11
7.140000000000000568e+01,2.244935140560677667e-11
7.160000000000000853e+01,2.116045706712643693e-11
7.179999999999999716e+01,2.187504344330903905e-11
7.200000000000000000e+01,2.558375906958065826e-11
7.220000000000000284e+01,2.203024221381078007e-11
7.240000000000000568e+01,1.772585203618781691e-11
7.260000000000000853e+01,1.961288943752581559e-11
7.279999999999999716e+01,2.142163703366950500e-11
7.300000000000000000e+01,1.964181942093468081e-11
7.320000000000000284e+01,1.854683594204598052e-11
7.340000000000000568e+01,1.982374334130732052e-11
7.360000000000000853e+01,2.044242899956749682e-11
7.379999999999999716e+01,1.917351173663650599e-11
7.400000000000000000e+01,2.020961002713317356e-11
7.420000000000000284e+01,2.115990022089064837e-11
7.440000000000000568e+01,1.897045888432646876e-11
7.460000000000000853e+01,1.794997310511359245e-11
7.479999999999999716e+01,1.988320445789337754e-11
7.500000000000000000e+01,2.111202879184759240e-11
7.520000000000000284e+01,2.193870085598348396e-11
7.540000000000000568e+01,2.184204379862553225e-11
7.560000000000000853e+01,2.616761668461364820e-11
7.579999999999999716e+01,2.662456713431460287e-11
7.600000000000000000e+01,2.447186203680118410e-11
7.620000000000000284e+01,2.240592086866222132e-11
7.640000000000000568e+01,1.663487056435819511e-11
7.660000000000000853e+01,1.541033446683659491e-11
7.680000000000001137e+01,1.520660333764745076e-11
7.700000000000000000e+01,1.565367453715271751e-11
7.720000000000000284e+01,1.553454760661043821e-11
7.740000000000000568e+01,1.652210139535537081e-11
7.760000000000000853e+01,1.637704555301766618e-11
7.780000000000001137e+01,1.663475260316182869e-11
7.800000000000000000e+01,1.676008810902462898e-11
7.820000000000000284e+01,1.745330095725972086e-11
7.840000000000000568e+01,1.753456407849185439e-11
7.860000000000000853e+01,1.753880200794366573e-11
7.880000000000001137e+01,1.731776701208165292e-11
7.900000000000000000e+01,1.784394854098536598e-11
7.920000000000000284e+01,1.641868238588806150e-11
7.940000000000000568e+01,1.637602380089031584e-11
7.960000000000000853e+01,1.590521291061630649e-11
7.980000000000001137e+01,1.688225427509681964e-11
8.000000000000000000e+01,1.777111791056995571e-11
8.020000000000000284e+01,1.681947636722469497e-11
8.040000000000000568e+01,1.647097389034790638e-11
8.060000000000000853e+01,1.661998316748736215e-11
8.080000000000001137e+01,1.672862542934083763e-11
8.100000000000000000e+01,1.533433276190709904e-11
8.120000000000000284e+01,1.685932296546788223e-11
8.140000000000000568e+01,1.800550680775003798e-11
8.160000000000000853e+01,1.615291754519798673e-11
8.180000000000001137e+01,1.648463310299774776e-11
8.200000000000000000e+01,1.649426949190679892e-11
8.220000000000000284e+01,1.514928633927770107e-11
8.240000000000000568e+01,1.472078361985929007e-11
8.260000000000000853e+01,1.482282178943972184e-11
8.280000000000001137e+01,1.485248729560240122e-11
8.300000000000000000e+01,1.544350758386769940e-11
8.320000000000000284e+01,1.523754733501192504e-11
8.340000000000000568e+01,1.646448602454775312e-11
8.360000000000000853e+01,1.289453006175778071e-11
8.380000000000001137e+01,1.364723958841018714e-11
8.400000000000000000e+01,1.168791452510475892e-11
8.420000000000000284e+01,1.228627182631170101e-11
8.440000000000000568e+01,1.324979102129697495e-11
8.460000000000000853e+01,1.399496230708452416e-11
8.480000000000001137e+01,1.329650018561112645e-11
8.500000000000000000e+01,1.328489054874815167e-11
